GEOID,NAME,ttl_ppE,ttl_ppM,ttl_nrE,ttl_nrM,undrg_E,undrg_M,grd_ppE,grd_ppM,totalenrol,totalenr_1,difference,Census Tract,County
"24510261100","Census Tract 2611, Baltimore city, Maryland",1721.000000000000000,155.000000000000000,201.000000000000000,57.000000000000000,31.000000000000000,15.000000000000000,110.000000000000000,49.000000000000000,"141","167","-26",Census Tract 2611, Baltimore city
"24510060400","Census Tract 604, Baltimore city, Maryland",1512.000000000000000,198.000000000000000,464.000000000000000,133.000000000000000,51.000000000000000,40.000000000000000,248.000000000000000,90.000000000000000,"299","168","131",Census Tract 604, Baltimore city
"24031706012","Census Tract 7060.12, Montgomery County, Maryland",3143.000000000000000,275.000000000000000,623.000000000000000,156.000000000000000,81.000000000000000,40.000000000000000,69.000000000000000,45.000000000000000,"150","178","-28",Census Tract 7060.12, Montgomery County
"24031704803","Census Tract 7048.03, Montgomery County, Maryland",3922.000000000000000,323.000000000000000,845.000000000000000,188.000000000000000,77.000000000000000,76.000000000000000,295.000000000000000,125.000000000000000,"372","301","71",Census Tract 7048.03, Montgomery County
"24510090800","Census Tract 908, Baltimore city, Maryland",2567.000000000000000,404.000000000000000,469.000000000000000,181.000000000000000,78.000000000000000,53.000000000000000,21.000000000000000,32.000000000000000,"99","136","-37",Census Tract 908, Baltimore city
"24005401101","Census Tract 4011.01, Baltimore County, Maryland",5781.000000000000000,859.000000000000000,1401.000000000000000,442.000000000000000,556.000000000000000,185.000000000000000,110.000000000000000,92.000000000000000,"666","730","-64",Census Tract 4011.01, Baltimore County
"24027606705","Census Tract 6067.05, Howard County, Maryland",1918.000000000000000,125.000000000000000,461.000000000000000,75.000000000000000,127.000000000000000,48.000000000000000,42.000000000000000,25.000000000000000,"169","199","-30",Census Tract 6067.05, Howard County
"24510200400","Census Tract 2004, Baltimore city, Maryland",1391.000000000000000,216.000000000000000,374.000000000000000,100.000000000000000,17.000000000000000,20.000000000000000,0.000000000000000,12.000000000000000,"17","54","-37",Census Tract 2004, Baltimore city
"24021750100","Census Tract 7501, Frederick County, Maryland",1419.000000000000000,135.000000000000000,192.000000000000000,57.000000000000000,26.000000000000000,24.000000000000000,36.000000000000000,26.000000000000000,"62","81","-19",Census Tract 7501, Frederick County
"24027602303","Census Tract 6023.03, Howard County, Maryland",3709.000000000000000,208.000000000000000,1013.000000000000000,99.000000000000000,106.000000000000000,59.000000000000000,33.000000000000000,29.000000000000000,"139","213","-74",Census Tract 6023.03, Howard County
"24005402505","Census Tract 4025.05, Baltimore County, Maryland",3574.000000000000000,440.000000000000000,916.000000000000000,238.000000000000000,244.000000000000000,121.000000000000000,21.000000000000000,27.000000000000000,"265","189","76",Census Tract 4025.05, Baltimore County
"24033803612","Census Tract 8036.12, Prince George's County, Maryland",3036.000000000000000,393.000000000000000,872.000000000000000,220.000000000000000,226.000000000000000,164.000000000000000,39.000000000000000,38.000000000000000,"265","267","-2",Census Tract 8036.12, Prince George's County
"24005440702","Census Tract 4407.02, Baltimore County, Maryland",4643.000000000000000,627.000000000000000,1245.000000000000000,469.000000000000000,371.000000000000000,254.000000000000000,66.000000000000000,70.000000000000000,"437","459","-22",Census Tract 4407.02, Baltimore County
"24033800402","Census Tract 8004.02, Prince George's County, Maryland",4781.000000000000000,271.000000000000000,1035.000000000000000,158.000000000000000,175.000000000000000,95.000000000000000,99.000000000000000,52.000000000000000,"274","311","-37",Census Tract 8004.02, Prince George's County
"24510070100","Census Tract 701, Baltimore city, Maryland",2696.000000000000000,356.000000000000000,756.000000000000000,185.000000000000000,22.000000000000000,23.000000000000000,44.000000000000000,42.000000000000000,"66","140","-74",Census Tract 701, Baltimore city
"24510271102","Census Tract 2711.02, Baltimore city, Maryland",4586.000000000000000,501.000000000000000,3738.000000000000000,490.000000000000000,3333.000000000000000,493.000000000000000,120.000000000000000,60.000000000000000,"3453","3327","126",Census Tract 2711.02, Baltimore city
"24510160500","Census Tract 1605, Baltimore city, Maryland",3837.000000000000000,545.000000000000000,858.000000000000000,239.000000000000000,136.000000000000000,75.000000000000000,0.000000000000000,12.000000000000000,"136","221","-85",Census Tract 1605, Baltimore city
"24005441102","Census Tract 4411.02, Baltimore County, Maryland",4783.000000000000000,254.000000000000000,1120.000000000000000,258.000000000000000,290.000000000000000,133.000000000000000,16.000000000000000,24.000000000000000,"306","398","-92",Census Tract 4411.02, Baltimore County
"24005403100","Census Tract 4031, Baltimore County, Maryland",2422.000000000000000,158.000000000000000,439.000000000000000,92.000000000000000,75.000000000000000,48.000000000000000,32.000000000000000,30.000000000000000,"107","96","11",Census Tract 4031, Baltimore County
"24005491300","Census Tract 4913, Baltimore County, Maryland",3414.000000000000000,285.000000000000000,1171.000000000000000,213.000000000000000,566.000000000000000,193.000000000000000,104.000000000000000,69.000000000000000,"670","735","-65",Census Tract 4913, Baltimore County
"24003730300","Census Tract 7303, Anne Arundel County, Maryland",3509.000000000000000,322.000000000000000,913.000000000000000,230.000000000000000,194.000000000000000,92.000000000000000,23.000000000000000,29.000000000000000,"217","252","-35",Census Tract 7303, Anne Arundel County
"24031701601","Census Tract 7016.01, Montgomery County, Maryland",2285.000000000000000,274.000000000000000,707.000000000000000,151.000000000000000,191.000000000000000,104.000000000000000,51.000000000000000,36.000000000000000,"242","286","-44",Census Tract 7016.01, Montgomery County
"24033802600","Census Tract 8026, Prince George's County, Maryland",3323.000000000000000,341.000000000000000,732.000000000000000,198.000000000000000,122.000000000000000,63.000000000000000,21.000000000000000,20.000000000000000,"143","98","45",Census Tract 8026, Prince George's County
"24021750801","Census Tract 7508.01, Frederick County, Maryland",2896.000000000000000,256.000000000000000,660.000000000000000,127.000000000000000,191.000000000000000,113.000000000000000,83.000000000000000,60.000000000000000,"274","375","-101",Census Tract 7508.01, Frederick County
"24033800412","Census Tract 8004.12, Prince George's County, Maryland",3508.000000000000000,317.000000000000000,1153.000000000000000,208.000000000000000,243.000000000000000,205.000000000000000,71.000000000000000,43.000000000000000,"314","307","7",Census Tract 8004.12, Prince George's County
"24005408503","Census Tract 4085.03, Baltimore County, Maryland",3602.000000000000000,312.000000000000000,882.000000000000000,183.000000000000000,169.000000000000000,106.000000000000000,31.000000000000000,28.000000000000000,"200","302","-102",Census Tract 4085.03, Baltimore County
"24510280200","Census Tract 2802, Baltimore city, Maryland",5032.000000000000000,594.000000000000000,1168.000000000000000,276.000000000000000,361.000000000000000,157.000000000000000,139.000000000000000,99.000000000000000,"500","305","195",Census Tract 2802, Baltimore city
"24001000700","Census Tract 7, Allegany County, Maryland",3214.000000000000000,289.000000000000000,861.000000000000000,245.000000000000000,175.000000000000000,92.000000000000000,27.000000000000000,38.000000000000000,"202","144","58",Census Tract 7, Allegany County
"24025301105","Census Tract 3011.05, Harford County, Maryland",3621.000000000000000,202.000000000000000,948.000000000000000,154.000000000000000,173.000000000000000,82.000000000000000,85.000000000000000,73.000000000000000,"258","415","-157",Census Tract 3011.05, Harford County
"24033804801","Census Tract 8048.01, Prince George's County, Maryland",2391.000000000000000,258.000000000000000,533.000000000000000,190.000000000000000,120.000000000000000,108.000000000000000,71.000000000000000,50.000000000000000,"191","321","-130",Census Tract 8048.01, Prince George's County
"24033801802","Census Tract 8018.02, Prince George's County, Maryland",3374.000000000000000,399.000000000000000,708.000000000000000,236.000000000000000,130.000000000000000,91.000000000000000,28.000000000000000,28.000000000000000,"158","204","-46",Census Tract 8018.02, Prince George's County
"24510060200","Census Tract 602, Baltimore city, Maryland",2964.000000000000000,448.000000000000000,681.000000000000000,190.000000000000000,83.000000000000000,49.000000000000000,51.000000000000000,40.000000000000000,"134","221","-87",Census Tract 602, Baltimore city
"24017850901","Census Tract 8509.01, Charles County, Maryland",5037.000000000000000,469.000000000000000,1395.000000000000000,234.000000000000000,166.000000000000000,100.000000000000000,73.000000000000000,71.000000000000000,"239","237","2",Census Tract 8509.01, Charles County
"24510200300","Census Tract 2003, Baltimore city, Maryland",1310.000000000000000,290.000000000000000,282.000000000000000,123.000000000000000,25.000000000000000,28.000000000000000,0.000000000000000,12.000000000000000,"25","43","-18",Census Tract 2003, Baltimore city
"24003750102","Census Tract 7501.02, Anne Arundel County, Maryland",2413.000000000000000,298.000000000000000,616.000000000000000,165.000000000000000,87.000000000000000,45.000000000000000,0.000000000000000,12.000000000000000,"87","86","1",Census Tract 7501.02, Anne Arundel County
"24003750300","Census Tract 7503, Anne Arundel County, Maryland",2789.000000000000000,320.000000000000000,777.000000000000000,291.000000000000000,206.000000000000000,109.000000000000000,37.000000000000000,41.000000000000000,"243","186","57",Census Tract 7503, Anne Arundel County
"24043000200","Census Tract 2, Washington County, Maryland",3740.000000000000000,258.000000000000000,851.000000000000000,166.000000000000000,199.000000000000000,89.000000000000000,62.000000000000000,42.000000000000000,"261","193","68",Census Tract 2, Washington County
"24047951200","Census Tract 9512, Worcester County, Maryland",3339.000000000000000,314.000000000000000,959.000000000000000,281.000000000000000,272.000000000000000,126.000000000000000,29.000000000000000,32.000000000000000,"301","128","173",Census Tract 9512, Worcester County
"24510130803","Census Tract 1308.03, Baltimore city, Maryland",2323.000000000000000,217.000000000000000,557.000000000000000,156.000000000000000,154.000000000000000,86.000000000000000,134.000000000000000,97.000000000000000,"288","155","133",Census Tract 1308.03, Baltimore city
"24005420500","Census Tract 4205, Baltimore County, Maryland",3418.000000000000000,271.000000000000000,538.000000000000000,144.000000000000000,82.000000000000000,52.000000000000000,83.000000000000000,66.000000000000000,"165","189","-24",Census Tract 4205, Baltimore County
"24510190100","Census Tract 1901, Baltimore city, Maryland",2176.000000000000000,356.000000000000000,589.000000000000000,192.000000000000000,15.000000000000000,12.000000000000000,8.000000000000000,9.000000000000000,"23","71","-48",Census Tract 1901, Baltimore city
"24005411303","Census Tract 4113.03, Baltimore County, Maryland",6193.000000000000000,533.000000000000000,1379.000000000000000,421.000000000000000,365.000000000000000,161.000000000000000,90.000000000000000,67.000000000000000,"455","409","46",Census Tract 4113.03, Baltimore County
"24510120700","Census Tract 1207, Baltimore city, Maryland",2145.000000000000000,190.000000000000000,408.000000000000000,143.000000000000000,97.000000000000000,61.000000000000000,94.000000000000000,43.000000000000000,"191","365","-174",Census Tract 1207, Baltimore city
"24510270402","Census Tract 2704.02, Baltimore city, Maryland",3593.000000000000000,373.000000000000000,1092.000000000000000,270.000000000000000,172.000000000000000,105.000000000000000,17.000000000000000,20.000000000000000,"189","225","-36",Census Tract 2704.02, Baltimore city
"24039930102","Census Tract 9301.02, Somerset County, Maryland",3623.000000000000000,334.000000000000000,685.000000000000000,186.000000000000000,163.000000000000000,104.000000000000000,14.000000000000000,22.000000000000000,"177","114","63",Census Tract 9301.02, Somerset County
"24039930200","Census Tract 9302, Somerset County, Maryland",1523.000000000000000,175.000000000000000,226.000000000000000,71.000000000000000,42.000000000000000,32.000000000000000,7.000000000000000,10.000000000000000,"49","34","15",Census Tract 9302, Somerset County
"24031700832","Census Tract 7008.32, Montgomery County, Maryland",3285.000000000000000,277.000000000000000,1099.000000000000000,154.000000000000000,224.000000000000000,69.000000000000000,44.000000000000000,27.000000000000000,"268","195","73",Census Tract 7008.32, Montgomery County
"24033805802","Census Tract 8058.02, Prince George's County, Maryland",3945.000000000000000,324.000000000000000,967.000000000000000,182.000000000000000,93.000000000000000,53.000000000000000,39.000000000000000,30.000000000000000,"132","221","-89",Census Tract 8058.02, Prince George's County
"24031701418","Census Tract 7014.18, Montgomery County, Maryland",3383.000000000000000,301.000000000000000,1228.000000000000000,189.000000000000000,271.000000000000000,113.000000000000000,81.000000000000000,54.000000000000000,"352","318","34",Census Tract 7014.18, Montgomery County
"24510260900","Census Tract 2609, Baltimore city, Maryland",3227.000000000000000,252.000000000000000,591.000000000000000,221.000000000000000,25.000000000000000,22.000000000000000,267.000000000000000,141.000000000000000,"292","136","156",Census Tract 2609, Baltimore city
"24510150300","Census Tract 1503, Baltimore city, Maryland",1980.000000000000000,318.000000000000000,332.000000000000000,139.000000000000000,99.000000000000000,72.000000000000000,0.000000000000000,12.000000000000000,"99","131","-32",Census Tract 1503, Baltimore city
"24043000100","Census Tract 1, Washington County, Maryland",3317.000000000000000,245.000000000000000,856.000000000000000,169.000000000000000,91.000000000000000,59.000000000000000,20.000000000000000,23.000000000000000,"111","108","3",Census Tract 1, Washington County
"24510260403","Census Tract 2604.03, Baltimore city, Maryland",1721.000000000000000,326.000000000000000,463.000000000000000,191.000000000000000,19.000000000000000,23.000000000000000,0.000000000000000,12.000000000000000,"19","159","-140",Census Tract 2604.03, Baltimore city
"24510260604","Census Tract 2606.04, Baltimore city, Maryland",1313.000000000000000,186.000000000000000,606.000000000000000,145.000000000000000,92.000000000000000,63.000000000000000,24.000000000000000,26.000000000000000,"116","70","46",Census Tract 2606.04, Baltimore city
"24005490605","Census Tract 4906.05, Baltimore County, Maryland",5123.000000000000000,619.000000000000000,5002.000000000000000,598.000000000000000,4922.000000000000000,601.000000000000000,19.000000000000000,23.000000000000000,"4941","4715","226",Census Tract 4906.05, Baltimore County
"24510200702","Census Tract 2007.02, Baltimore city, Maryland",984.000000000000000,211.000000000000000,286.000000000000000,184.000000000000000,67.000000000000000,79.000000000000000,6.000000000000000,10.000000000000000,"73","51","22",Census Tract 2007.02, Baltimore city
"24510080302","Census Tract 803.02, Baltimore city, Maryland",2860.000000000000000,390.000000000000000,763.000000000000000,208.000000000000000,29.000000000000000,33.000000000000000,62.000000000000000,61.000000000000000,"91","37","54",Census Tract 803.02, Baltimore city
"24003730402","Census Tract 7304.02, Anne Arundel County, Maryland",5613.000000000000000,611.000000000000000,1019.000000000000000,295.000000000000000,187.000000000000000,114.000000000000000,131.000000000000000,99.000000000000000,"318","218","100",Census Tract 7304.02, Anne Arundel County
"24003730502","Census Tract 7305.02, Anne Arundel County, Maryland",6392.000000000000000,531.000000000000000,1852.000000000000000,413.000000000000000,372.000000000000000,164.000000000000000,90.000000000000000,83.000000000000000,"462","558","-96",Census Tract 7305.02, Anne Arundel County
"24005490601","Census Tract 4906.01, Baltimore County, Maryland",2039.000000000000000,124.000000000000000,641.000000000000000,88.000000000000000,46.000000000000000,33.000000000000000,51.000000000000000,34.000000000000000,"97","108","-11",Census Tract 4906.01, Baltimore County
"24033803523","Census Tract 8035.23, Prince George's County, Maryland",3709.000000000000000,291.000000000000000,913.000000000000000,207.000000000000000,294.000000000000000,118.000000000000000,75.000000000000000,36.000000000000000,"369","509","-140",Census Tract 8035.23, Prince George's County
"24510260101","Census Tract 2601.01, Baltimore city, Maryland",5028.000000000000000,672.000000000000000,1377.000000000000000,351.000000000000000,178.000000000000000,85.000000000000000,114.000000000000000,61.000000000000000,"292","463","-171",Census Tract 2601.01, Baltimore city
"24510270502","Census Tract 2705.02, Baltimore city, Maryland",4080.000000000000000,389.000000000000000,911.000000000000000,195.000000000000000,143.000000000000000,68.000000000000000,64.000000000000000,34.000000000000000,"207","260","-53",Census Tract 2705.02, Baltimore city
"24031703206","Census Tract 7032.06, Montgomery County, Maryland",3620.000000000000000,352.000000000000000,718.000000000000000,209.000000000000000,178.000000000000000,84.000000000000000,38.000000000000000,31.000000000000000,"216","355","-139",Census Tract 7032.06, Montgomery County
"24033807409","Census Tract 8074.09, Prince George's County, Maryland",3841.000000000000000,325.000000000000000,1238.000000000000000,183.000000000000000,266.000000000000000,105.000000000000000,55.000000000000000,49.000000000000000,"321","286","35",Census Tract 8074.09, Prince George's County
"24510240300","Census Tract 2403, Baltimore city, Maryland",1954.000000000000000,197.000000000000000,266.000000000000000,101.000000000000000,6.000000000000000,11.000000000000000,100.000000000000000,49.000000000000000,"106","179","-73",Census Tract 2403, Baltimore city
"24005401301","Census Tract 4013.01, Baltimore County, Maryland",3971.000000000000000,259.000000000000000,1046.000000000000000,208.000000000000000,181.000000000000000,104.000000000000000,95.000000000000000,76.000000000000000,"276","374","-98",Census Tract 4013.01, Baltimore County
"24510270701","Census Tract 2707.01, Baltimore city, Maryland",2025.000000000000000,296.000000000000000,559.000000000000000,172.000000000000000,239.000000000000000,114.000000000000000,65.000000000000000,47.000000000000000,"304","434","-130",Census Tract 2707.01, Baltimore city
"24510190200","Census Tract 1902, Baltimore city, Maryland",1465.000000000000000,228.000000000000000,343.000000000000000,161.000000000000000,53.000000000000000,46.000000000000000,30.000000000000000,37.000000000000000,"83","133","-50",Census Tract 1902, Baltimore city
"24033801804","Census Tract 8018.04, Prince George's County, Maryland",2080.000000000000000,240.000000000000000,349.000000000000000,107.000000000000000,40.000000000000000,29.000000000000000,12.000000000000000,20.000000000000000,"52","68","-16",Census Tract 8018.04, Prince George's County
"24031704806","Census Tract 7048.06, Montgomery County, Maryland",3618.000000000000000,243.000000000000000,541.000000000000000,145.000000000000000,129.000000000000000,62.000000000000000,206.000000000000000,83.000000000000000,"335","203","132",Census Tract 7048.06, Montgomery County
"24510200100","Census Tract 2001, Baltimore city, Maryland",1776.000000000000000,258.000000000000000,455.000000000000000,148.000000000000000,54.000000000000000,37.000000000000000,21.000000000000000,32.000000000000000,"75","104","-29",Census Tract 2001, Baltimore city
"24510110100","Census Tract 1101, Baltimore city, Maryland",3155.000000000000000,238.000000000000000,1022.000000000000000,219.000000000000000,270.000000000000000,148.000000000000000,713.000000000000000,194.000000000000000,"983","1065","-82",Census Tract 1101, Baltimore city
"24005441000","Census Tract 4410, Baltimore County, Maryland",3711.000000000000000,460.000000000000000,1348.000000000000000,289.000000000000000,182.000000000000000,87.000000000000000,106.000000000000000,68.000000000000000,"288","192","96",Census Tract 4410, Baltimore County
"24005491202","Census Tract 4912.02, Baltimore County, Maryland",1709.000000000000000,115.000000000000000,402.000000000000000,70.000000000000000,117.000000000000000,39.000000000000000,26.000000000000000,17.000000000000000,"143","161","-18",Census Tract 4912.02, Baltimore County
"24039930300","Census Tract 9303, Somerset County, Maryland",2320.000000000000000,285.000000000000000,502.000000000000000,108.000000000000000,173.000000000000000,54.000000000000000,8.000000000000000,14.000000000000000,"181","72","109",Census Tract 9303, Somerset County
"24005421000","Census Tract 4210, Baltimore County, Maryland",1933.000000000000000,192.000000000000000,425.000000000000000,89.000000000000000,61.000000000000000,55.000000000000000,6.000000000000000,11.000000000000000,"67","91","-24",Census Tract 4210, Baltimore County
"24510271001","Census Tract 2710.01, Baltimore city, Maryland",2396.000000000000000,251.000000000000000,644.000000000000000,137.000000000000000,132.000000000000000,69.000000000000000,32.000000000000000,22.000000000000000,"164","228","-64",Census Tract 2710.01, Baltimore city
"24033800106","Census Tract 8001.06, Prince George's County, Maryland",2484.000000000000000,247.000000000000000,643.000000000000000,171.000000000000000,96.000000000000000,62.000000000000000,76.000000000000000,43.000000000000000,"172","241","-69",Census Tract 8001.06, Prince George's County
"24510260203","Census Tract 2602.03, Baltimore city, Maryland",2984.000000000000000,266.000000000000000,949.000000000000000,205.000000000000000,160.000000000000000,93.000000000000000,51.000000000000000,47.000000000000000,"211","82","129",Census Tract 2602.03, Baltimore city
"24005401302","Census Tract 4013.02, Baltimore County, Maryland",2625.000000000000000,184.000000000000000,611.000000000000000,148.000000000000000,166.000000000000000,82.000000000000000,25.000000000000000,41.000000000000000,"191","111","80",Census Tract 4013.02, Baltimore County
"24017850801","Census Tract 8508.01, Charles County, Maryland",4720.000000000000000,370.000000000000000,1025.000000000000000,227.000000000000000,165.000000000000000,84.000000000000000,40.000000000000000,32.000000000000000,"205","337","-132",Census Tract 8508.01, Charles County
"24510260401","Census Tract 2604.01, Baltimore city, Maryland",3852.000000000000000,659.000000000000000,1230.000000000000000,451.000000000000000,138.000000000000000,88.000000000000000,0.000000000000000,12.000000000000000,"138","85","53",Census Tract 2604.01, Baltimore city
"24013509002","Census Tract 5090.02, Carroll County, Maryland",2749.000000000000000,253.000000000000000,658.000000000000000,142.000000000000000,166.000000000000000,76.000000000000000,85.000000000000000,63.000000000000000,"251","291","-40",Census Tract 5090.02, Carroll County
"24005400701","Census Tract 4007.01, Baltimore County, Maryland",2713.000000000000000,172.000000000000000,875.000000000000000,164.000000000000000,212.000000000000000,106.000000000000000,118.000000000000000,71.000000000000000,"330","367","-37",Census Tract 4007.01, Baltimore County
"24005411307","Census Tract 4113.07, Baltimore County, Maryland",3493.000000000000000,288.000000000000000,994.000000000000000,168.000000000000000,314.000000000000000,88.000000000000000,57.000000000000000,35.000000000000000,"371","465","-94",Census Tract 4113.07, Baltimore County
"24033800511","Census Tract 8005.11, Prince George's County, Maryland",4923.000000000000000,327.000000000000000,1131.000000000000000,242.000000000000000,224.000000000000000,112.000000000000000,138.000000000000000,66.000000000000000,"362","511","-149",Census Tract 8005.11, Prince George's County
"24510150200","Census Tract 1502, Baltimore city, Maryland",2264.000000000000000,420.000000000000000,609.000000000000000,215.000000000000000,106.000000000000000,85.000000000000000,10.000000000000000,16.000000000000000,"116","147","-31",Census Tract 1502, Baltimore city
"24025306500","Census Tract 3065, Harford County, Maryland",2957.000000000000000,318.000000000000000,1117.000000000000000,295.000000000000000,330.000000000000000,235.000000000000000,96.000000000000000,50.000000000000000,"426","454","-28",Census Tract 3065, Harford County
"24510060300","Census Tract 603, Baltimore city, Maryland",1765.000000000000000,182.000000000000000,389.000000000000000,90.000000000000000,34.000000000000000,24.000000000000000,80.000000000000000,48.000000000000000,"114","227","-113",Census Tract 603, Baltimore city
"24031700904","Census Tract 7009.04, Montgomery County, Maryland",3328.000000000000000,313.000000000000000,817.000000000000000,216.000000000000000,190.000000000000000,107.000000000000000,101.000000000000000,71.000000000000000,"291","158","133",Census Tract 7009.04, Montgomery County
"24005403202","Census Tract 4032.02, Baltimore County, Maryland",2205.000000000000000,192.000000000000000,582.000000000000000,149.000000000000000,160.000000000000000,89.000000000000000,43.000000000000000,32.000000000000000,"203","291","-88",Census Tract 4032.02, Baltimore County
"24031701421","Census Tract 7014.21, Montgomery County, Maryland",1558.000000000000000,189.000000000000000,495.000000000000000,103.000000000000000,174.000000000000000,59.000000000000000,62.000000000000000,35.000000000000000,"236","228","8",Census Tract 7014.21, Montgomery County
"24031700822","Census Tract 7008.22, Montgomery County, Maryland",1834.000000000000000,192.000000000000000,506.000000000000000,115.000000000000000,151.000000000000000,78.000000000000000,27.000000000000000,24.000000000000000,"178","81","97",Census Tract 7008.22, Montgomery County
"24003702209","Census Tract 7022.09, Anne Arundel County, Maryland",4235.000000000000000,205.000000000000000,1420.000000000000000,144.000000000000000,218.000000000000000,85.000000000000000,101.000000000000000,66.000000000000000,"319","462","-143",Census Tract 7022.09, Anne Arundel County
"24031701202","Census Tract 7012.02, Montgomery County, Maryland",2578.000000000000000,154.000000000000000,672.000000000000000,84.000000000000000,58.000000000000000,29.000000000000000,47.000000000000000,40.000000000000000,"105","192","-87",Census Tract 7012.02, Montgomery County
"24033803803","Census Tract 8038.03, Prince George's County, Maryland",5638.000000000000000,508.000000000000000,1600.000000000000000,284.000000000000000,258.000000000000000,118.000000000000000,0.000000000000000,17.000000000000000,"258","369","-111",Census Tract 8038.03, Prince George's County
"24005430900","Census Tract 4309, Baltimore County, Maryland",4050.000000000000000,706.000000000000000,975.000000000000000,288.000000000000000,293.000000000000000,185.000000000000000,163.000000000000000,123.000000000000000,"456","822","-366",Census Tract 4309, Baltimore County
"24031704600","Census Tract 7046, Montgomery County, Maryland",4671.000000000000000,326.000000000000000,1227.000000000000000,177.000000000000000,81.000000000000000,59.000000000000000,25.000000000000000,29.000000000000000,"106","333","-227",Census Tract 7046, Montgomery County
"24005440701","Census Tract 4407.01, Baltimore County, Maryland",6311.000000000000000,871.000000000000000,1338.000000000000000,366.000000000000000,387.000000000000000,168.000000000000000,150.000000000000000,85.000000000000000,"537","639","-102",Census Tract 4407.01, Baltimore County
"24005420303","Census Tract 4203.03, Baltimore County, Maryland",1203.000000000000000,88.000000000000000,285.000000000000000,110.000000000000000,140.000000000000000,62.000000000000000,9.000000000000000,13.000000000000000,"149","73","76",Census Tract 4203.03, Baltimore County
"24005408703","Census Tract 4087.03, Baltimore County, Maryland",6380.000000000000000,330.000000000000000,1569.000000000000000,193.000000000000000,244.000000000000000,116.000000000000000,164.000000000000000,89.000000000000000,"408","395","13",Census Tract 4087.03, Baltimore County
"24001000100","Census Tract 1, Allegany County, Maryland",3479.000000000000000,277.000000000000000,703.000000000000000,143.000000000000000,162.000000000000000,77.000000000000000,0.000000000000000,12.000000000000000,"162","80","82",Census Tract 1, Allegany County
"24005401000","Census Tract 4010, Baltimore County, Maryland",2309.000000000000000,234.000000000000000,497.000000000000000,86.000000000000000,80.000000000000000,50.000000000000000,26.000000000000000,21.000000000000000,"106","118","-12",Census Tract 4010, Baltimore County
"24031701508","Census Tract 7015.08, Montgomery County, Maryland",3577.000000000000000,447.000000000000000,1100.000000000000000,268.000000000000000,269.000000000000000,130.000000000000000,103.000000000000000,59.000000000000000,"372","464","-92",Census Tract 7015.08, Montgomery County
"24025303900","Census Tract 3039, Harford County, Maryland",2307.000000000000000,154.000000000000000,626.000000000000000,90.000000000000000,130.000000000000000,54.000000000000000,35.000000000000000,24.000000000000000,"165","157","8",Census Tract 3039, Harford County
"24510260800","Census Tract 2608, Baltimore city, Maryland",2163.000000000000000,303.000000000000000,389.000000000000000,180.000000000000000,34.000000000000000,37.000000000000000,68.000000000000000,73.000000000000000,"102","122","-20",Census Tract 2608, Baltimore city
"24003701102","Census Tract 7011.02, Anne Arundel County, Maryland",7211.000000000000000,383.000000000000000,1426.000000000000000,267.000000000000000,312.000000000000000,164.000000000000000,178.000000000000000,113.000000000000000,"490","310","180",Census Tract 7011.02, Anne Arundel County
"24005400100","Census Tract 4001, Baltimore County, Maryland",4523.000000000000000,501.000000000000000,553.000000000000000,260.000000000000000,284.000000000000000,228.000000000000000,33.000000000000000,46.000000000000000,"317","217","100",Census Tract 4001, Baltimore County
"24005421102","Census Tract 4211.02, Baltimore County, Maryland",2632.000000000000000,209.000000000000000,634.000000000000000,154.000000000000000,94.000000000000000,63.000000000000000,16.000000000000000,17.000000000000000,"110","99","11",Census Tract 4211.02, Baltimore County
"24031701417","Census Tract 7014.17, Montgomery County, Maryland",5656.000000000000000,576.000000000000000,1693.000000000000000,407.000000000000000,401.000000000000000,203.000000000000000,287.000000000000000,135.000000000000000,"688","829","-141",Census Tract 7014.17, Montgomery County
"24043000301","Census Tract 3.01, Washington County, Maryland",3085.000000000000000,304.000000000000000,627.000000000000000,187.000000000000000,50.000000000000000,35.000000000000000,47.000000000000000,48.000000000000000,"97","132","-35",Census Tract 3.01, Washington County
"24031700723","Census Tract 7007.23, Montgomery County, Maryland",3641.000000000000000,280.000000000000000,462.000000000000000,133.000000000000000,107.000000000000000,75.000000000000000,51.000000000000000,56.000000000000000,"158","158","0",Census Tract 7007.23, Montgomery County
"24005430101","Census Tract 4301.01, Baltimore County, Maryland",4791.000000000000000,369.000000000000000,1347.000000000000000,217.000000000000000,195.000000000000000,103.000000000000000,80.000000000000000,70.000000000000000,"275","362","-87",Census Tract 4301.01, Baltimore County
"24019970702","Census Tract 9707.02, Dorchester County, Maryland",3889.000000000000000,316.000000000000000,589.000000000000000,122.000000000000000,141.000000000000000,56.000000000000000,34.000000000000000,40.000000000000000,"175","133","42",Census Tract 9707.02, Dorchester County
"24003740203","Census Tract 7402.03, Anne Arundel County, Maryland",5975.000000000000000,404.000000000000000,1606.000000000000000,230.000000000000000,356.000000000000000,144.000000000000000,99.000000000000000,66.000000000000000,"455","418","37",Census Tract 7402.03, Anne Arundel County
"24510260302","Census Tract 2603.02, Baltimore city, Maryland",6329.000000000000000,838.000000000000000,1851.000000000000000,532.000000000000000,329.000000000000000,220.000000000000000,169.000000000000000,120.000000000000000,"498","658","-160",Census Tract 2603.02, Baltimore city
